"Gene_Symbol"	"METHY_BRCA_BETA"	"METHY_BRCA_"	"METHY_BRCA_START"	"METHY_BRCA_END"	"METHY_GBM_BETA"	"METHY_GBM_"	"METHY_GBM_START"	"METHY_GBM_END"	"METHY_OV_BETA"	"METHY_OV_"	"METHY_OV_START"	"METHY_OV_END"	"METHY_LUAD_BETA"	"METHY_LUAD_"	"METHY_LUAD_START"	"METHY_LUAD_END"	"METHY_UCEC_BETA"	"METHY_UCEC_"	"METHY_UCEC_START"	"METHY_UCEC_END"	"METHY_KIRC_BETA"	"METHY_KIRC_"	"METHY_KIRC_START"	"METHY_KIRC_END"	"METHY_LUSC_BETA"	"METHY_LUSC_"	"METHY_LUSC_START"	"METHY_LUSC_END"	"METHY_COAD_BETA"	"METHY_COAD_"	"METHY_COAD_START"	"METHY_COAD_END"	"METHY_STAD_BETA"	"METHY_STAD_"	"METHY_STAD_START"	"METHY_STAD_END"	"METHY_KIRP_BETA"	"METHY_KIRP_"	"METHY_KIRP_START"	"METHY_KIRP_END"	"METHY_LAML_BETA"	"METHY_LAML_"	"METHY_LAML_START"	"METHY_LAML_END"	"METHY_READ_BETA"	"METHY_READ_"	"METHY_READ_START"	"METHY_READ_END"
"HAS2"	"0.0110808761185294"	"8"	"121641805"	"121641806"	"0.0375495996635044"	"8"	"121641805"	"121641806"	"0.0114879808800859"	"8"	"121641805"	"121641806"	"0.0175813772037368"	"8"	"121641805"	"121641806"	"0.0200881826495469"	"8"	"121641805"	"121641806"	"0.188917525336213"	"8"	"121641805"	"121641806"	"0.0408406347756436"	"8"	"121641805"	"121641806"	"0.012400960768329"	"8"	"121641805"	"121641806"	"0.168111312312189"	"8"	"121641805"	"121641806"	"0.0142597771938305"	"8"	"121641805"	"121641806"	"0.0207338629696458"	"8"	"121641805"	"121641806"	"0.0133242346768638"	"8"	"121641805"	"121641806"
"RBM15"	"0.0218772996506979"	"1"	"110339338"	"110339339"	"0.0126040474960088"	"1"	"110339338"	"110339339"	"0.00805986371955466"	"1"	"110339338"	"110339339"	"0.0292041367787906"	"1"	"110339338"	"110339339"	"0.0268328076406476"	"1"	"110339338"	"110339339"	"0.0327832202436196"	"1"	"110339338"	"110339339"	"0.0116049491510057"	"1"	"110339338"	"110339339"	"0.0117315198976384"	"1"	"110339338"	"110339339"	"0.0215047164807768"	"1"	"110339338"	"110339339"	"0.039650742919307"	"1"	"110339338"	"110339339"	"0.0213149490389454"	"1"	"110339338"	"110339339"	"0.0127447777005193"	"1"	"110339338"	"110339339"
"SIRT1"	"0.0124216931566801"	"10"	"67885254"	"67885255"	"0.0175261548210017"	"10"	"67885254"	"67885255"	"0.0129401717213935"	"10"	"67885254"	"67885255"	"0.0152671803858561"	"10"	"67885254"	"67885255"	"0.0104914071900738"	"10"	"67885254"	"67885255"	"0.0110813724617254"	"10"	"67885254"	"67885255"	"0.0144565781272845"	"10"	"67885254"	"67885255"	"0.0139204959853363"	"10"	"67885254"	"67885255"	"0.0106812322040408"	"10"	"67885254"	"67885255"	"0.0121596879051187"	"10"	"67885254"	"67885255"	"0.0111326458717139"	"10"	"67885254"	"67885255"	"0.00872213029891858"	"10"	"67885254"	"67885255"
"FUS"	"0.0154551230211001"	"16"	"31179554"	"31179555"	"0.0134924584327072"	"16"	"31179554"	"31179555"	"0.00404727028958899"	"16"	"31179554"	"31179555"	"0.0149508083984854"	"16"	"31179554"	"31179555"	"0.0105365554232616"	"16"	"31179554"	"31179555"	"0.0122113202249137"	"16"	"31179554"	"31179555"	"0.0126924855348293"	"16"	"31179554"	"31179555"	"0.0108741740752864"	"16"	"31179554"	"31179555"	"0.0152376860104729"	"16"	"31179554"	"31179555"	"0.0153719599312044"	"16"	"31179554"	"31179555"	"0.0161563470457552"	"16"	"31179554"	"31179555"	"0.00987522244412622"	"16"	"31179554"	"31179555"
"TFF3"	"0.398716154476939"	"21"	"42315395"	"42315396"	"0.860008474715148"	"21"	"42315395"	"42315396"	"0.193287666525934"	"21"	"42315395"	"42315396"	"0.484473239154601"	"21"	"42315395"	"42315396"	"0.325749728196306"	"21"	"42315395"	"42315396"	"0.376565042507432"	"21"	"42315395"	"42315396"	"0.607838900849434"	"21"	"42315395"	"42315396"	"0.332755657507018"	"21"	"42315395"	"42315396"	"0.485545530654641"	"21"	"42315395"	"42315396"	"0.530189746702647"	"21"	"42315395"	"42315396"	"0.938288546534384"	"21"	"42315395"	"42315396"	"0.322441489233078"	"21"	"42315395"	"42315396"
"TIMP3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"KDM1A"	"0.0147297573414326"	"1"	"23019710"	"23019711"	"0.0205341908100291"	"1"	"23019710"	"23019711"	"0.00985718080059588"	"1"	"23019710"	"23019711"	"0.0123227294276241"	"1"	"23019710"	"23019711"	"0.0140442331615798"	"1"	"23019710"	"23019711"	"0.0123941023506069"	"1"	"23019710"	"23019711"	"0.015403739521203"	"1"	"23019710"	"23019711"	"0.011883312241422"	"1"	"23019710"	"23019711"	"0.0165594499021328"	"1"	"23019710"	"23019711"	"0.0145879984680889"	"1"	"23019710"	"23019711"	"0.0142721413417342"	"1"	"23019710"	"23019711"	"0.01107535676397"	"1"	"23019710"	"23019711"
"TGFBR3"	"0.558495154399531"	"1"	"91886924"	"91886925"	"0.270969280488852"	"1"	"91886924"	"91886925"	"0.258258789612099"	"1"	"91886924"	"91886925"	"0.334075022644842"	"1"	"91886924"	"91886925"	"0.12132463217807"	"1"	"91886924"	"91886925"	"0.112685008419001"	"1"	"91886924"	"91886925"	"0.53048804313606"	"1"	"91886924"	"91886925"	"0.13474860215136"	"1"	"91886924"	"91886925"	"0.20758545895177"	"1"	"91886924"	"91886925"	"0.0934386236721863"	"1"	"91886924"	"91886925"	"0.101076749842893"	"1"	"91886924"	"91886925"	"0.123433446134974"	"1"	"91886924"	"91886925"
"NCL"	"0.0105350038258921"	"2"	"231464385"	"231464386"	"0.0268403959970409"	"2"	"231464385"	"231464386"	"0.00871923793692441"	"2"	"231464385"	"231464386"	"0.0115332528458503"	"2"	"231464385"	"231464386"	"0.0108869184473655"	"2"	"231464385"	"231464386"	"0.0106796436241128"	"2"	"231464385"	"231464386"	"0.0132438911686513"	"2"	"231464385"	"231464386"	"0.00856522432610838"	"2"	"231464385"	"231464386"	"0.0158412005708235"	"2"	"231464385"	"231464386"	"0.012476903154348"	"2"	"231464385"	"231464386"	"0.00962150315942542"	"2"	"231464385"	"231464386"	"0.00823867763829168"	"2"	"231464385"	"231464386"
"PHLPP1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"NTRK3"	"0.342724379731458"	"15"	"88257393"	"88257394"	"0.0180630112742488"	"15"	"88257393"	"88257394"	"0.683897189953978"	"15"	"88257393"	"88257394"	"0.0554353208739513"	"15"	"88257393"	"88257394"	"0.662667144510759"	"15"	"88257393"	"88257394"	"0.391503903938362"	"15"	"88257393"	"88257394"	"0.44733727778771"	"15"	"88257393"	"88257394"	"0.668443136651249"	"15"	"88257393"	"88257394"	"0.568528518132083"	"15"	"88257393"	"88257394"	"0.0255506894935048"	"15"	"88257393"	"88257394"	"0.0680821621707797"	"15"	"88257393"	"88257394"	"0.768440810131473"	"15"	"88257393"	"88257394"
"CDC25C"	"0.0190443178267021"	"5"	"138337980"	"138337981"	"0.0203039862668544"	"5"	"138337980"	"138337981"	"0.0132016175285508"	"5"	"138337980"	"138337981"	"0.0155596864288874"	"5"	"138337980"	"138337981"	"0.0188154973156529"	"5"	"138337980"	"138337981"	"0.0119666966402518"	"5"	"138337980"	"138337981"	"0.0154033493812091"	"5"	"138337980"	"138337981"	"0.0121322256889926"	"5"	"138337980"	"138337981"	"0.0177327892312246"	"5"	"138337980"	"138337981"	"0.0240940216442232"	"5"	"138337980"	"138337981"	"0.0176699932825155"	"5"	"138337980"	"138337981"	"0.0155016741160844"	"5"	"138337980"	"138337981"
"NOTCH1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"FBXW7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"PC"	"0.85087796843002"	"11"	"66954308"	"66954309"	"0.932699921015343"	"11"	"66954308"	"66954309"	"0.972300174414103"	"11"	"66954308"	"66954309"	"0.898264065001097"	"11"	"66954308"	"66954309"	"0.693619737473152"	"11"	"66954308"	"66954309"	"0.896057150943957"	"11"	"66954308"	"66954309"	"0.840730581069295"	"11"	"66954308"	"66954309"	"0.918927275165777"	"11"	"66954308"	"66954309"	"0.66726896726042"	"11"	"66954308"	"66954309"	"0.938763939170003"	"11"	"66954308"	"66954309"	"0.837560483932949"	"11"	"66954308"	"66954309"	"0.840435485469558"	"11"	"66954308"	"66954309"
"GLI2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"SNCA"	"0.0566098976466788"	"4"	"89837692"	"89837693"	"0.0313599899425731"	"4"	"89837692"	"89837693"	"0.017758598232931"	"4"	"89837692"	"89837693"	"0.0177901788453042"	"4"	"89837692"	"89837693"	"0.0216590424323215"	"4"	"89837692"	"89837693"	"0.38682639612201"	"4"	"89837692"	"89837693"	"0.0311748420769314"	"4"	"89837692"	"89837693"	"0.264995965319284"	"4"	"89837692"	"89837693"	"0.0240675944211853"	"4"	"89837692"	"89837693"	"0.0221036049925719"	"4"	"89837692"	"89837693"	"0.0141348383810791"	"4"	"89837692"	"89837693"	"0.281963452376014"	"4"	"89837692"	"89837693"
"CELF1"	"0.0180023772147632"	"11"	"47552995"	"47552996"	"0.0241288172529781"	"11"	"47552995"	"47552996"	"0.00869420183416638"	"11"	"47552995"	"47552996"	"0.0182121316726792"	"11"	"47552995"	"47552996"	"0.013069642605015"	"11"	"47552995"	"47552996"	"0.0112727900434049"	"11"	"47552995"	"47552996"	"0.018877341985752"	"11"	"47552995"	"47552996"	"0.011490853501672"	"11"	"47552995"	"47552996"	"0.0146203612075927"	"11"	"47552995"	"47552996"	"0.0123456343895733"	"11"	"47552995"	"47552996"	"0.0104066207926079"	"11"	"47552995"	"47552996"	"0.00993123746628945"	"11"	"47552995"	"47552996"
"FOXP4"	"0.0213969566687286"	"6"	"41546264"	"41546265"	"0.032580737936048"	"6"	"41546264"	"41546265"	"0.0260026802606964"	"6"	"41546264"	"41546265"	"0.0436965568698732"	"6"	"41546264"	"41546265"	"0.0244635038927423"	"6"	"41546264"	"41546265"	"0.0237948572470899"	"6"	"41546264"	"41546265"	"0.0262194283235287"	"6"	"41546264"	"41546265"	"0.0314729764160501"	"6"	"41546264"	"41546265"	"0.0210297642089838"	"6"	"41546264"	"41546265"	"0.0300981724748944"	"6"	"41546264"	"41546265"	"0.0235295251277817"	"6"	"41546264"	"41546265"	"0.0251945348889973"	"6"	"41546264"	"41546265"
"SGK1"	"0.141022698234895"	"6"	"134176241"	"134176242"	"0.0833090486719148"	"6"	"134176241"	"134176242"	"0.0428675518692973"	"6"	"134176241"	"134176242"	"0.0768381156703666"	"6"	"134176241"	"134176242"	"0.0628775351495194"	"6"	"134176241"	"134176242"	"0.0698525083563672"	"6"	"134176241"	"134176242"	"0.0617100007019283"	"6"	"134176241"	"134176242"	"0.095049225829163"	"6"	"134176241"	"134176242"	"0.0625571178861459"	"6"	"134176241"	"134176242"	"0.0429811171822269"	"6"	"134176241"	"134176242"	"0.0398040407583612"	"6"	"134176241"	"134176242"	"0.0470233600922743"	"6"	"134176241"	"134176242"
"YAP1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"GPC3"	"0.484530167282345"	"23"	"133985551"	"133985552"	"0.546040872977322"	"23"	"133985551"	"133985552"	"0.526438791753389"	"23"	"133985551"	"133985552"	"0.162921050592431"	"23"	"133985551"	"133985552"	"0.530277242818935"	"23"	"133985551"	"133985552"	"0.710526264214175"	"23"	"133985551"	"133985552"	"0.570052036903989"	"23"	"133985551"	"133985552"	"0.164986249529253"	"23"	"133985551"	"133985552"	"0.541430557356984"	"23"	"133985551"	"133985552"	"0.0237562856732587"	"23"	"133985551"	"133985552"	"0.034392245596176"	"23"	"133985551"	"133985552"	"0.59569773863115"	"23"	"133985551"	"133985552"
"HOXC6"	"0.629368758476971"	"12"	"54009470"	"54009471"	"0.0731000811926368"	"12"	"54009470"	"54009471"	"0.00930314314102351"	"12"	"54009470"	"54009471"	"0.0204000187407615"	"12"	"54009470"	"54009471"	"0.0247735805465256"	"12"	"54009470"	"54009471"	"0.029763751200144"	"12"	"54009470"	"54009471"	"0.0217229184663382"	"12"	"54009470"	"54009471"	"0.0308299586567059"	"12"	"54009470"	"54009471"	"0.584262163997765"	"12"	"54009470"	"54009471"	"0.0352763999010993"	"12"	"54009470"	"54009471"	"0.0183909416847062"	"12"	"54009470"	"54009471"	"0.148623791572337"	"12"	"54009470"	"54009471"
"PTCH1"	"0.0225231651009591"	"9"	"95508190"	"95508191"	"0.112182013595743"	"9"	"95508190"	"95508191"	"0.0251474578035155"	"9"	"95508190"	"95508191"	"0.0440094836268165"	"9"	"95508190"	"95508191"	"0.0233068910566577"	"9"	"95508190"	"95508191"	"0.0344712244350943"	"9"	"95508190"	"95508191"	"0.044554579067158"	"9"	"95508190"	"95508191"	"0.0174694741327815"	"9"	"95508190"	"95508191"	"0.0578035979013578"	"9"	"95508190"	"95508191"	"0.0305108557101102"	"9"	"95508190"	"95508191"	"0.023973015546919"	"9"	"95508190"	"95508191"	"0.020939031361119"	"9"	"95508190"	"95508191"
"ITGB1"	"0.0293612408277"	"10"	"32957385"	"32957386"	"0.0407199284541295"	"10"	"32957385"	"32957386"	"0.0168284582479578"	"10"	"32957385"	"32957386"	"0.027256036324097"	"10"	"32957385"	"32957386"	"0.0281963619297564"	"10"	"32957385"	"32957386"	"0.0233988507926121"	"10"	"32957385"	"32957386"	"0.0154850526687155"	"10"	"32957385"	"32957386"	"0.014962458061694"	"10"	"32957385"	"32957386"	"0.033092075604876"	"10"	"32957385"	"32957386"	"0.0300917840713403"	"10"	"32957385"	"32957386"	"0.0167309484780157"	"10"	"32957385"	"32957386"	"0.0137196291268471"	"10"	"32957385"	"32957386"
"VDR"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"CAMTA1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"TERT"	"0.576569359094283"	"5"	"1294614"	"1294615"	"0.490764051189062"	"5"	"1294614"	"1294615"	"0.0097563586998351"	"5"	"1294614"	"1294615"	"0.0186766920357426"	"5"	"1294614"	"1294615"	"0.0231004363737613"	"5"	"1294614"	"1294615"	"0.0779721432417642"	"5"	"1294614"	"1294615"	"0.0234330319176532"	"5"	"1294614"	"1294615"	"0.419413451677041"	"5"	"1294614"	"1294615"	"0.341405031664805"	"5"	"1294614"	"1294615"	"0.0161630118033267"	"5"	"1294614"	"1294615"	"0.0427844335056615"	"5"	"1294614"	"1294615"	"0.424862239080968"	"5"	"1294614"	"1294615"
"FOXM1"	"0.0176802255287846"	"12"	"2876871"	"2876872"	"0.0202612600522966"	"12"	"2876871"	"2876872"	"0.0105305465234421"	"12"	"2876871"	"2876872"	"0.0231668761584597"	"12"	"2876871"	"2876872"	"0.0238097648964459"	"12"	"2876871"	"2876872"	"0.0243243450312102"	"12"	"2876871"	"2876872"	"0.0235494543383014"	"12"	"2876871"	"2876872"	"0.0171449716057812"	"12"	"2876871"	"2876872"	"0.022634985461342"	"12"	"2876871"	"2876872"	"0.0415729575399353"	"12"	"2876871"	"2876872"	"0.0218215456876688"	"12"	"2876871"	"2876872"	"0.0144063655411319"	"12"	"2876871"	"2876872"
"PPARGC1A"	"0.0488895286749846"	"4"	"23890460"	"23890461"	"0.205561668841368"	"4"	"23890460"	"23890461"	"0.0306372063542315"	"4"	"23890460"	"23890461"	"0.0373742142595922"	"4"	"23890460"	"23890461"	"0.0476865126265166"	"4"	"23890460"	"23890461"	"0.0395564603280394"	"4"	"23890460"	"23890461"	"0.0572453048134278"	"4"	"23890460"	"23890461"	"0.0658592298280452"	"4"	"23890460"	"23890461"	"0.0972337720700389"	"4"	"23890460"	"23890461"	"0.0628146231658118"	"4"	"23890460"	"23890461"	"0.0292835443612489"	"4"	"23890460"	"23890461"	"0.0401138268223879"	"4"	"23890460"	"23890461"
"APAF1"	"0.0248073880077609"	"12"	"98645800"	"98645801"	"0.0359933052686792"	"12"	"98645800"	"98645801"	"0.0130478323367528"	"12"	"98645800"	"98645801"	"0.050198263794131"	"12"	"98645800"	"98645801"	"0.0521658401823675"	"12"	"98645800"	"98645801"	"0.0413388140631763"	"12"	"98645800"	"98645801"	"0.0249515349073234"	"12"	"98645800"	"98645801"	"0.0222941028603804"	"12"	"98645800"	"98645801"	"0.0305163226617002"	"12"	"98645800"	"98645801"	"0.0605141961918499"	"12"	"98645800"	"98645801"	"0.0265495894754035"	"12"	"98645800"	"98645801"	"0.0182811889615281"	"12"	"98645800"	"98645801"
"FABP4"	"0.152536245708922"	"8"	"81484409"	"81484410"	"0.738147123400654"	"8"	"81484409"	"81484410"	"0.817809033845285"	"8"	"81484409"	"81484410"	"0.256580305462866"	"8"	"81484409"	"81484410"	"0.821354849929582"	"8"	"81484409"	"81484410"	"0.859062059287995"	"8"	"81484409"	"81484410"	"0.836896352510776"	"8"	"81484409"	"81484410"	"0.773204421590412"	"8"	"81484409"	"81484410"	"0.741009349679817"	"8"	"81484409"	"81484410"	"0.799172253629872"	"8"	"81484409"	"81484410"	"0.836170418248971"	"8"	"81484409"	"81484410"	"0.487147749007718"	"8"	"81484409"	"81484410"
"NOTCH3"	"0.386680309191616"	"19"	"15201318"	"15201319"	"0.258144453426273"	"19"	"15201318"	"15201319"	"0.102128299754065"	"19"	"15201318"	"15201319"	"0.184485746130567"	"19"	"15201318"	"15201319"	"0.106770626892703"	"19"	"15201318"	"15201319"	"0.156963671032503"	"19"	"15201318"	"15201319"	"0.397978451981319"	"19"	"15201318"	"15201319"	"0.135502772975833"	"19"	"15201318"	"15201319"	"0.250550565133208"	"19"	"15201318"	"15201319"	"0.253474097267779"	"19"	"15201318"	"15201319"	"0.218981140541272"	"19"	"15201318"	"15201319"	"0.0879143326406631"	"19"	"15201318"	"15201319"
"DHX36"	"0.0253720757936105"	"3"	"154324370"	"154324371"	"0.0326517899252257"	"3"	"154324370"	"154324371"	"0.0163395906799548"	"3"	"154324370"	"154324371"	"0.0276417923916562"	"3"	"154324370"	"154324371"	"0.0214997331947436"	"3"	"154324370"	"154324371"	"0.0211455327077028"	"3"	"154324370"	"154324371"	"0.0282947380274525"	"3"	"154324370"	"154324371"	"0.0213519781372491"	"3"	"154324370"	"154324371"	"0.0303507944333907"	"3"	"154324370"	"154324371"	"0.0259172715818436"	"3"	"154324370"	"154324371"	"0.0283073984989969"	"3"	"154324370"	"154324371"	"0.0225414751891976"	"3"	"154324370"	"154324371"
"FOXD3"	"0.0236167772076573"	"1"	"63322513"	"63322514"	"0.102257338548184"	"1"	"63322513"	"63322514"	"0.00955529215788012"	"1"	"63322513"	"63322514"	"0.0216847389091073"	"1"	"63322513"	"63322514"	"0.027800906221813"	"1"	"63322513"	"63322514"	"0.0552691009628775"	"1"	"63322513"	"63322514"	"0.0735268405024244"	"1"	"63322513"	"63322514"	"0.022501127955963"	"1"	"63322513"	"63322514"	"0.488541908306644"	"1"	"63322513"	"63322514"	"0.0273235333092554"	"1"	"63322513"	"63322514"	"0.0298697424396076"	"1"	"63322513"	"63322514"	"0.0227916492177319"	"1"	"63322513"	"63322514"
"IL6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"UBE2B"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"BNIP3"	"0.746746884005257"	"10"	"131982972"	"131982973"	"0.713051172820848"	"10"	"131982972"	"131982973"	"0.925012420566908"	"10"	"131982972"	"131982973"	"0.211627632393232"	"10"	"131982972"	"131982973"	"0.468506261338444"	"10"	"131982972"	"131982973"	"0.165897450275623"	"10"	"131982972"	"131982973"	"0.277553609326353"	"10"	"131982972"	"131982973"	"0.665504838569284"	"10"	"131982972"	"131982973"	"0.6062589216709"	"10"	"131982972"	"131982973"	"0.252521936319369"	"10"	"131982972"	"131982973"	"0.258546155335381"	"10"	"131982972"	"131982973"	"0.510243061208735"	"10"	"131982972"	"131982973"
"CD151"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"HOXB13"	"0.535101244762908"	"17"	"48729573"	"48729574"	"0.0255764219769604"	"17"	"48729573"	"48729574"	"0.644871399446975"	"17"	"48729573"	"48729574"	"0.0684484496052304"	"17"	"48729573"	"48729574"	"0.151977937777244"	"17"	"48729573"	"48729574"	"0.477751502948709"	"17"	"48729573"	"48729574"	"0.0763052986246149"	"17"	"48729573"	"48729574"	"0.012865284279142"	"17"	"48729573"	"48729574"	"0.0608669002548156"	"17"	"48729573"	"48729574"	"0.0423791982417709"	"17"	"48729573"	"48729574"	"0.03938651747941"	"17"	"48729573"	"48729574"	"0.0175034394498207"	"17"	"48729573"	"48729574"
"SPRY4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"ARID4A"	"0.0291336174553352"	"14"	"58298607"	"58298608"	"0.0789783217966057"	"14"	"58298607"	"58298608"	"0.0195214457655275"	"14"	"58298607"	"58298608"	"0.0283650853348223"	"14"	"58298607"	"58298608"	"0.0308607486639885"	"14"	"58298607"	"58298608"	"0.028825075988722"	"14"	"58298607"	"58298608"	"0.0358520662522689"	"14"	"58298607"	"58298608"	"0.0205070359450264"	"14"	"58298607"	"58298608"	"0.0277409069870597"	"14"	"58298607"	"58298608"	"0.0350235804185467"	"14"	"58298607"	"58298608"	"0.0225950956606505"	"14"	"58298607"	"58298608"	"0.0260447975012274"	"14"	"58298607"	"58298608"
"RB1"	"0.929092413766928"	"13"	"48465542"	"48465543"	"0.846723875962099"	"13"	"48465542"	"48465543"	"0.947364996693641"	"13"	"48465542"	"48465543"	"0.975380337526878"	"13"	"48465542"	"48465543"	"0.962739197385569"	"13"	"48465542"	"48465543"	"0.95546290365188"	"13"	"48465542"	"48465543"	"0.931614912236244"	"13"	"48465542"	"48465543"	"0.970523790203317"	"13"	"48465542"	"48465543"	"0.902971313154123"	"13"	"48465542"	"48465543"	"0.940855547383791"	"13"	"48465542"	"48465543"	"0.949136179783473"	"13"	"48465542"	"48465543"	"0.96465617009649"	"13"	"48465542"	"48465543"
"SMAD3"	"0.0104739753918579"	"15"	"67066301"	"67066302"	"0.0101236747361362"	"15"	"67066301"	"67066302"	"0.00350493608988664"	"15"	"67066301"	"67066302"	"0.0170942812399026"	"15"	"67066301"	"67066302"	"0.00843604651574333"	"15"	"67066301"	"67066302"	"0.0135955877098842"	"15"	"67066301"	"67066302"	"0.00794954221051959"	"15"	"67066301"	"67066302"	"0.00981557640369192"	"15"	"67066301"	"67066302"	"0.0257758900523995"	"15"	"67066301"	"67066302"	"0.0132427269297503"	"15"	"67066301"	"67066302"	"0.0104399162265965"	"15"	"67066301"	"67066302"	"0.00847372990976504"	"15"	"67066301"	"67066302"
"STAT3"	"0.0221052256956298"	"17"	"42388179"	"42388180"	"0.0436246177051451"	"17"	"42388179"	"42388180"	"0.0177654403841509"	"17"	"42388179"	"42388180"	"0.017948338745891"	"17"	"42388179"	"42388180"	"0.0179184642950077"	"17"	"42388179"	"42388180"	"0.0167543253238525"	"17"	"42388179"	"42388180"	"0.0222191746485553"	"17"	"42388179"	"42388180"	"0.0156451024013713"	"17"	"42388179"	"42388180"	"0.0206821567305448"	"17"	"42388179"	"42388180"	"0.0118917152269614"	"17"	"42388179"	"42388180"	"0.0141185896464475"	"17"	"42388179"	"42388180"	"0.0160316621284514"	"17"	"42388179"	"42388180"
